orbitRaising_3,761.00,3603.00,4.73,14.00,0.90,190.25,278.00,0.30,0.00,0.12,4.00
orbitRaising_4,915.00,4561.00,4.98,14.00,0.90,228.75,334.00,0.30,0.00,0.12,4.00
orsirr_1,1030.00,3944.00,3.83,11.00,0.35,38.15,96.00,0.84,0.85,0.39,27.00
orsirr_2,886.00,3428.00,3.87,13.00,0.42,32.81,81.00,0.85,0.85,0.38,27.00
orsreg_1,2205.00,8169.00,3.70,4.00,0.14,49.00,99.00,0.64,0.95,0.37,45.00
oscil_dcop_01,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_02,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_03,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_04,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_05,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_06,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_07,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_08,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_09,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_10,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_11,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_12,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_13,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_14,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_15,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_16,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_17,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_18,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_19,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_20,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_21,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_22,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_23,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_24,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_25,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_26,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_27,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_28,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_29,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_30,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_31,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_32,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_33,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_34,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_35,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_36,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_37,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_38,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_39,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_40,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_41,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_42,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_43,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_44,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_45,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_46,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_47,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_48,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_49,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_50,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_51,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_52,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_53,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_54,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_55,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_56,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_dcop_57,430.00,1027.00,2.39,8.00,0.48,43.00,97.00,0.83,0.34,0.25,10.00
oscil_trans_01,430.00,1049.00,2.44,8.00,0.47,43.00,89.00,0.74,0.36,0.28,10.00
p0033,15.00,15.00,1.00,1.00,0.00,15.00,15.00,0.00,0.00,0.00,1.00
p0040,23.00,23.00,1.00,1.00,0.00,23.00,23.00,0.00,0.00,0.00,1.00
p010,10090.00,19090.00,1.89,2.00,0.16,1009.00,1090.00,0.03,0.89,0.43,10.00
p0201,133.00,133.00,1.00,1.00,0.00,133.00,133.00,0.00,0.00,0.00,1.00
p0282,241.00,241.00,1.00,1.00,0.00,241.00,241.00,0.00,0.00,0.00,1.00
p0291,252.00,252.00,1.00,1.00,0.00,252.00,252.00,0.00,0.00,0.00,1.00
p05,5090.00,9590.00,1.88,2.00,0.17,509.00,590.00,0.05,0.88,0.41,10.00
p0548,176.00,176.00,1.00,1.00,0.00,176.00,176.00,0.00,0.00,0.00,1.00
p2756,755.00,755.00,1.00,1.00,0.00,755.00,755.00,0.00,0.00,0.00,1.00
p2p-Gnutella04,10879.00,32521.00,2.99,60.00,1.05,604.39,6560.00,2.42,0.00,0.25,18.00
p2p-Gnutella05,8846.00,26058.00,2.95,41.00,1.07,631.86,5476.00,2.15,0.00,0.24,14.00
p2p-Gnutella06,8717.00,25209.00,2.89,84.00,1.11,622.64,5460.00,2.18,0.00,0.25,14.00
p2p-Gnutella08,6301.00,17342.00,2.75,44.00,1.12,450.07,4190.00,2.32,0.00,0.24,14.00
p2p-Gnutella09,8114.00,21682.00,2.67,40.00,1.13,507.12,5485.00,2.55,0.00,0.23,16.00
p2p-Gnutella24,26518.00,56059.00,2.11,28.00,1.13,1767.87,20017.00,2.77,0.00,0.18,15.00
p2p-Gnutella25,22687.00,46641.00,2.06,46.00,1.13,1512.47,17370.00,2.81,0.00,0.16,15.00
p2p-Gnutella30,36682.00,76503.00,2.09,38.00,1.16,2620.14,28276.00,2.72,0.00,0.16,14.00
p2p-Gnutella31,62586.00,133528.00,2.13,47.00,1.16,2607.75,47979.00,3.64,0.00,0.16,24.00
p6000,2095.00,2095.00,1.00,1.00,0.00,2095.00,2095.00,0.00,0.00,0.00,1.00
pa2010,421545.00,1450776.00,3.44,61.00,0.65,14536.03,79207.00,1.55,0.10,0.42,29.00
packing-500x100x100-b050,2145852.00,19634096.00,9.15,13.00,0.18,1228.31,2384.00,0.37,0.92,0.07,1747.00
para-10,155924.00,2786141.00,17.87,2311.00,0.76,80.87,296.00,0.75,0.79,0.15,1928.00
para-4,153226.00,2739727.00,17.88,1156.00,0.69,79.60,291.00,0.76,0.79,0.15,1925.00
para-5,155924.00,2786141.00,17.87,2311.00,0.76,80.87,296.00,0.75,0.79,0.15,1928.00
para-6,155924.00,2786141.00,17.87,2311.00,0.76,80.87,296.00,0.75,0.79,0.15,1928.00
para-7,155924.00,2786141.00,17.87,2311.00,0.76,80.87,296.00,0.75,0.79,0.15,1928.00
para-8,155924.00,2786141.00,17.87,2311.00,0.76,80.87,296.00,0.75,0.79,0.15,1928.00
para-9,155924.00,2786141.00,17.87,2311.00,0.76,80.87,296.00,0.75,0.79,0.15,1928.00
parabolic_fem,525825.00,2100225.00,3.99,7.00,0.51,75117.86,131841.00,0.37,0.37,0.06,7.00
pattern1,19242.00,4671337.00,242.77,4451.00,1.09,19.17,1065.00,2.86,0.07,0.24,1004.00
pcb1000,1565.00,10432.00,6.67,821.00,4.54,82.37,853.00,2.35,0.01,0.06,19.00
pcb3000,3960.00,23506.00,5.94,2440.00,7.57,220.00,2043.00,2.15,0.01,0.05,18.00
pcrystk02,13965.00,491274.00,35.18,42.00,0.24,27.87,36.00,0.36,0.98,0.08,501.00
pcrystk03,24696.00,887937.00,35.95,42.00,0.22,36.26,45.00,0.33,0.98,0.07,681.00
pct20stif,52329.00,1375396.00,26.28,207.00,0.54,39.32,402.00,1.08,0.93,0.43,1331.00
pdb1HYS,36417.00,2190591.00,60.15,184.00,0.46,1.89,6.00,0.48,0.99,0.11,19244.00
pde225,225.00,645.00,2.87,3.00,0.12,7.76,15.00,0.54,0.94,0.22,29.00
pde2961,2961.00,8773.00,2.96,3.00,0.06,27.17,47.00,0.55,0.98,0.24,109.00
pde900,900.00,2640.00,2.93,3.00,0.09,15.25,30.00,0.56,0.97,0.26,59.00
pds-100,156243.00,310567.00,1.99,74.00,1.58,13020.25,128090.00,2.71,0.00,0.05,12.00
pds-30,49944.00,99357.00,1.99,36.00,1.52,5549.33,39747.00,2.22,0.00,0.06,9.00
pds-40,66844.00,131929.00,1.97,36.00,1.53,6076.73,53573.00,2.52,0.00,0.06,11.00
pds-50,83060.00,164317.00,1.98,36.00,1.54,9228.89,66841.00,2.25,0.00,0.06,9.00
pds-60,99431.00,195951.00,1.97,36.00,1.55,9943.10,80383.00,2.40,0.00,0.06,10.00
pds-70,114944.00,227096.00,1.98,36.00,1.56,11494.40,93335.00,2.41,0.00,0.05,10.00
pds-80,129181.00,255326.00,1.98,36.00,1.57,12918.10,105403.00,2.43,0.00,0.05,10.00
pds-90,142823.00,283381.00,1.98,74.00,1.58,12983.91,116808.00,2.57,0.00,0.05,11.00
pds10,16558.00,83108.00,5.02,97.00,1.39,534.13,1152.00,0.63,0.24,0.42,31.00
pesa,11738.00,45652.00,3.89,8.00,0.46,24.51,2373.00,5.87,0.49,0.23,479.00
pf2177,9728.00,367436.00,37.77,72.00,0.47,135.11,274.00,0.53,0.06,0.04,72.00
pfinan512,74752.00,335872.00,4.49,17.00,0.72,144.87,8921.00,5.53,0.37,0.32,516.00
pgp2,4034.00,4034.00,1.00,1.00,0.00,4034.00,4034.00,0.00,0.00,0.00,1.00
photogrammetry,1388.00,11554.00,8.32,10.00,0.29,73.05,972.00,2.94,0.02,0.02,19.00
photogrammetry2,4472.00,35925.00,8.03,10.00,0.34,344.00,3041.00,2.29,0.01,0.05,13.00
piston,2025.00,51020.00,25.20,40.00,0.46,1.25,4.00,0.35,0.96,0.02,1625.00
pivtol,102.00,205.00,2.01,4.00,0.11,1.00,1.00,0.00,0.99,0.00,102.00
pkustk01,22044.00,500712.00,22.71,114.00,0.89,122.47,953.00,1.67,0.86,0.46,180.00
pkustk02,10800.00,410400.00,38.00,156.00,0.93,54.55,316.00,1.46,0.91,0.42,198.00
pkustk03,63336.00,1596876.00,25.21,84.00,0.68,351.87,2237.00,1.45,0.87,0.45,180.00
pkustk04,55590.00,2137125.00,38.44,4200.00,2.77,149.44,2540.00,2.49,0.87,0.48,372.00
pkustk05,37164.00,1121154.00,30.17,126.00,0.85,154.85,1247.00,1.63,0.86,0.45,240.00
pkustk06,43164.00,1307466.00,30.29,120.00,0.85,189.32,1441.00,1.56,0.86,0.45,228.00
pkustk07,16860.00,1217832.00,72.23,267.00,0.86,34.91,1000.00,2.33,0.83,0.40,483.00
pkustk08,22209.00,1624440.00,73.14,267.00,0.86,49.35,1331.00,2.26,0.82,0.41,450.00
pkustk09,33960.00,808800.00,23.82,84.00,0.70,195.17,1271.00,1.42,0.87,0.46,174.00
pkustk10,80676.00,2194830.00,27.21,90.00,0.65,227.90,2681.00,2.00,0.89,0.47,354.00
pkustk11,87804.00,2652858.00,30.21,126.00,0.86,298.65,3034.00,1.86,0.86,0.46,294.00
pkustk12,94653.00,3803485.00,40.18,4032.00,3.68,283.39,3454.00,2.10,0.88,0.47,334.00
pkustk13,94893.00,3355860.00,35.36,252.00,0.96,232.58,4185.00,1.91,0.80,0.46,408.00
pkustk14,151926.00,7494215.00,49.33,327.00,0.86,141.33,4294.00,2.83,0.85,0.52,1075.00
plat1919,1919.00,17159.00,8.94,15.00,0.55,23.99,42.00,0.42,0.92,0.27,80.00
plat362,362.00,3074.00,8.49,15.00,0.57,9.78,17.00,0.41,0.87,0.20,37.00
plbuckle,1282.00,15963.00,12.45,33.00,0.23,8.38,14.00,0.39,0.70,0.09,153.00
plddb,3069.00,4851.00,1.58,2.00,0.31,219.21,1287.00,1.65,0.00,0.36,14.00
pli,22695.00,686502.00,30.25,62.00,0.56,17.91,48.00,0.59,0.73,0.25,1267.00
pltexpa,26894.00,34328.00,1.28,2.00,0.35,4482.33,19460.00,1.56,0.00,0.16,6.00
poisson2D,367.00,1392.00,3.79,8.00,0.52,40.78,90.00,0.74,0.08,0.06,9.00
poisson3Da,13514.00,183138.00,13.55,34.00,0.42,126.30,281.00,0.59,0.13,0.20,107.00
poisson3Db,85623.00,1230286.00,14.37,35.00,0.41,629.58,1618.00,0.81,0.11,0.26,136.00
polblogs,1490.00,10995.00,7.38,88.00,1.53,20.69,595.00,3.33,0.06,0.22,72.00
polbooks,105.00,546.00,5.20,18.00,0.50,3.75,10.00,0.59,0.53,0.15,28.00
poli,4008.00,4348.00,1.08,10.00,0.39,801.60,3759.00,1.85,0.01,0.05,5.00
poli3,16955.00,26490.00,1.56,100.00,1.76,2119.38,13915.00,2.13,0.04,0.11,8.00
poli4,33833.00,37453.00,1.11,25.00,0.53,3759.22,31564.00,2.62,0.01,0.14,9.00
poli_large,15575.00,16642.00,1.07,28.00,0.54,2225.00,15021.00,2.35,0.01,0.03,7.00
pores_1,30.00,121.00,4.03,6.00,0.35,2.31,5.00,0.57,0.77,0.14,13.00
pores_2,1224.00,5608.00,4.58,10.00,0.23,23.09,57.00,0.72,0.75,0.21,53.00
pores_3,532.00,1798.00,3.38,5.00,0.32,11.57,14.00,0.34,0.74,0.32,46.00
power,4941.00,11535.00,2.33,14.00,0.52,352.93,1236.00,1.16,0.23,0.38,14.00
powersim,15838.00,40673.00,2.57,40.00,0.92,659.92,5959.00,2.00,0.46,0.37,24.00
pre2,659033.00,3810251.00,5.78,307.00,1.41,1080.38,58450.00,3.76,0.02,0.41,610.00
preferentialAttachment,100000.00,599985.00,6.00,6.00,0.00,1562.50,7733.00,1.55,0.00,0.18,64.00
primagaz,1554.00,3102.00,2.00,1548.00,19.65,518.00,1552.00,1.41,0.00,0.00,3.00
problem,12.00,15.00,1.25,3.00,0.48,4.00,10.00,1.06,0.17,0.17,3.00
problem1,415.00,1597.00,3.85,8.00,0.33,10.64,20.00,0.39,0.56,0.22,39.00
progas,1650.00,3461.00,2.10,5.00,0.64,117.86,854.00,1.98,0.01,0.06,14.00
psmigr_1,3140.00,278874.00,88.81,1093.00,1.20,1.92,9.00,0.62,0.68,0.00,1638.00
psmigr_2,3140.00,278874.00,88.81,1093.00,1.20,1.92,9.00,0.62,0.68,0.00,1638.00
psmigr_3,3140.00,278874.00,88.81,1093.00,1.20,1.92,9.00,0.62,0.68,0.00,1638.00
psse1,14318.00,56024.00,3.91,19.00,0.39,183.56,563.00,0.67,0.01,0.22,78.00
pwt,36519.00,181313.00,4.96,15.00,0.32,154.09,534.00,1.24,0.79,0.42,237.00
pwtk,217918.00,5926171.00,27.19,180.00,0.21,1.53,104.00,2.13,0.99,0.23,142168.00
qa8fk,66127.00,863353.00,13.06,14.00,0.18,173.11,254.00,0.46,0.96,0.13,382.00
qa8fm,66127.00,863353.00,13.06,14.00,0.18,173.11,254.00,0.46,0.96,0.13,382.00
qh1484,1484.00,3976.00,2.68,13.00,0.70,247.33,636.00,0.90,0.51,0.17,6.00
qh768,768.00,2066.00,2.69,10.00,0.68,54.86,310.00,1.67,0.54,0.19,14.00
qh882,882.00,2391.00,2.71,11.00,0.73,58.80,362.00,1.78,0.54,0.18,15.00
qiulp,1192.00,2343.00,1.97,3.00,0.22,91.69,132.00,0.56,0.01,0.00,13.00
qpband,20000.00,35000.00,1.75,4.00,0.74,10000.00,15000.00,0.50,0.00,0.00,2.00
r05,5190.00,9690.00,1.87,2.00,0.18,519.00,690.00,0.11,0.87,0.38,10.00
radfr1,1048.00,1951.00,1.86,27.00,1.48,24.95,779.00,4.77,0.09,0.32,42.00
raefsky1,3242.00,148759.00,45.88,72.00,0.32,2.14,4.00,0.34,0.99,0.05,1516.00
raefsky2,3242.00,148759.00,45.88,72.00,0.32,2.14,4.00,0.34,0.99,0.05,1516.00
raefsky3,21200.00,754984.00,35.61,40.00,0.13,18.03,30.00,0.53,1.00,0.31,1176.00
raefsky4,19779.00,674195.00,34.09,72.00,0.40,53.89,131.00,0.66,0.94,0.40,367.00
raefsky5,6316.00,87999.00,13.93,41.00,0.68,103.54,591.00,1.19,0.74,0.46,61.00
raefsky6,3402.00,69168.00,20.33,81.00,0.80,34.36,222.00,1.46,0.63,0.45,99.00
rail2586,2586.00,2586.00,1.00,1.00,0.00,2586.00,2586.00,0.00,0.00,0.00,1.00
rail4284,4284.00,4284.00,1.00,1.00,0.00,4284.00,4284.00,0.00,0.00,0.00,1.00
rail507,507.00,507.00,1.00,1.00,0.00,507.00,507.00,0.00,0.00,0.00,1.00
rail516,516.00,516.00,1.00,1.00,0.00,516.00,516.00,0.00,0.00,0.00,1.00
rail582,582.00,582.00,1.00,1.00,0.00,582.00,582.00,0.00,0.00,0.00,1.00
rail_1357,1357.00,5171.00,3.81,5.00,0.46,193.86,461.00,0.87,0.37,0.19,7.00
rail_20209,20209.00,79721.00,3.94,5.00,0.44,2887.00,9149.00,1.14,0.37,0.28,7.00
rail_5177,5177.00,20181.00,3.90,5.00,0.45,739.57,2133.00,1.03,0.37,0.25,7.00
rail_79841,79841.00,316881.00,3.97,5.00,0.44,11405.86,37869.00,1.20,0.37,0.30,7.00
rajat01,6833.00,25255.00,3.70,16.00,0.34,105.12,938.00,1.69,0.54,0.31,65.00
rajat02,1960.00,6581.00,3.36,8.00,0.33,115.29,335.00,0.85,0.60,0.38,17.00
rajat03,7602.00,20153.00,2.65,3.00,0.19,74.53,147.00,0.50,0.60,0.27,102.00
rajat04,1041.00,5358.00,5.15,15.00,0.29,20.82,99.00,0.89,0.50,0.36,50.00
rajat05,301.00,869.00,2.89,4.00,0.32,30.10,50.00,0.52,0.76,0.33,10.00
rajat06,10922.00,28983.00,2.65,3.00,0.18,89.52,177.00,0.50,0.60,0.28,122.00
rajat07,14842.00,39413.00,2.66,3.00,0.18,104.52,207.00,0.50,0.60,0.29,142.00
rajat08,19362.00,51443.00,2.66,3.00,0.18,119.52,237.00,0.50,0.60,0.30,162.00
rajat09,24482.00,65073.00,2.66,3.00,0.18,134.52,267.00,0.50,0.60,0.30,182.00
rajat10,30202.00,80303.00,2.66,3.00,0.18,149.51,297.00,0.51,0.60,0.31,202.00
rajat11,135.00,438.00,3.24,6.00,0.45,19.29,28.00,0.20,0.71,0.36,7.00
rajat12,1879.00,7407.00,3.94,15.00,0.36,40.85,529.00,1.90,0.37,0.17,46.00
rajat13,7598.00,28263.00,3.72,10.00,0.21,584.46,1824.00,1.06,0.64,0.43,13.00
rajat14,180.00,846.00,4.70,9.00,0.32,7.20,19.00,0.72,0.57,0.24,25.00
rajat15,37261.00,240423.00,6.45,2779.00,2.45,28.47,2561.00,4.07,0.65,0.35,1309.00
rajat16,94294.00,369544.00,3.92,1089.00,1.00,654.82,3624.00,1.05,0.50,0.32,144.00
rajat17,94294.00,369544.00,3.92,1089.00,1.00,654.82,3624.00,1.05,0.50,0.32,144.00
rajat18,94294.00,319864.00,3.39,1089.00,1.14,2245.10,8237.00,0.86,0.39,0.33,42.00
rajat19,1157.00,3470.00,3.00,11.00,0.45,57.85,178.00,0.91,0.32,0.32,20.00
rajat20,86916.00,347644.00,4.00,1076.00,1.00,634.42,3395.00,0.93,0.50,0.30,137.00
rajat21,411676.00,1277619.00,3.10,18.00,0.40,18712.54,152595.00,2.13,0.51,0.39,22.00
rajat22,39899.00,120017.00,3.01,11.00,0.37,1734.74,6576.00,1.11,0.48,0.40,23.00
rajat23,110355.00,335928.00,3.04,20.00,0.36,3805.34,19616.00,1.35,0.51,0.43,29.00
rajat24,358172.00,1154867.00,3.22,20.00,0.36,12350.76,120303.00,2.31,0.52,0.40,29.00
rajat25,87190.00,348876.00,4.00,1076.00,1.00,636.42,3220.00,0.94,0.51,0.31,137.00
rajat26,51032.00,151650.00,2.97,16.00,0.38,2218.78,9139.00,1.20,0.50,0.39,23.00
rajat27,20640.00,61701.00,2.99,18.00,0.49,344.00,2648.00,1.23,0.41,0.46,60.00
rajat28,87190.00,348876.00,4.00,1076.00,1.00,636.42,3220.00,0.94,0.51,0.31,137.00
rajat29,643994.00,3146703.00,4.89,90.00,0.28,14636.23,113371.00,1.97,0.41,0.40,44.00
rajat30,643994.00,3418851.00,5.31,133.00,0.31,5749.95,32555.00,1.39,0.56,0.45,112.00
rajat31,4690002.00,12503753.00,2.67,3.00,0.18,1874.50,3747.00,0.51,0.60,0.37,2502.00
ramage02,16830.00,1441591.00,85.66,206.00,0.49,10.49,20.00,0.46,0.98,0.16,1605.00
rat,3136.00,133465.00,42.56,45.00,0.20,1.00,1.00,0.00,1.00,0.00,3136.00
rbsa480,480.00,11270.00,23.48,37.00,0.49,10.00,32.00,0.65,0.13,0.12,48.00
rbsb480,480.00,11276.00,23.49,37.00,0.49,10.00,32.00,0.65,0.13,0.12,48.00
rdb1250,1250.00,4275.00,3.42,4.00,0.17,25.00,49.00,0.58,0.74,0.25,50.00
rdb1250l,1250.00,4275.00,3.42,4.00,0.17,25.00,49.00,0.58,0.74,0.25,50.00
rdb200,200.00,660.00,3.30,4.00,0.20,10.00,19.00,0.57,0.73,0.19,20.00
rdb200l,200.00,660.00,3.30,4.00,0.20,10.00,19.00,0.57,0.73,0.19,20.00
rdb2048,2048.00,7040.00,3.44,4.00,0.16,32.00,63.00,0.58,0.74,0.26,64.00
rdb2048_noL,2048.00,7040.00,3.44,4.00,0.16,32.00,63.00,0.58,0.74,0.26,64.00
rdb3200l,3200.00,11040.00,3.45,4.00,0.16,40.00,79.00,0.58,0.74,0.27,80.00
rdb450,450.00,1515.00,3.37,4.00,0.18,15.00,29.00,0.58,0.73,0.22,30.00
rdb450l,450.00,1515.00,3.37,4.00,0.18,15.00,29.00,0.58,0.73,0.22,30.00
rdb5000,5000.00,17300.00,3.46,4.00,0.16,50.00,99.00,0.58,0.75,0.28,100.00
rdb800l,800.00,2720.00,3.40,4.00,0.17,20.00,39.00,0.58,0.74,0.24,40.00
rdb968,968.00,3300.00,3.41,4.00,0.17,22.00,43.00,0.58,0.74,0.24,44.00
rdist1,4134.00,9910.00,2.40,57.00,2.19,29.74,3244.00,9.23,0.08,0.35,139.00
rdist2,3198.00,6028.00,1.88,43.00,1.89,61.50,2599.00,5.80,0.06,0.30,52.00
rdist3a,2398.00,10944.00,4.56,67.00,1.91,19.18,1374.00,6.40,0.19,0.49,125.00
refine,29.00,29.00,1.00,1.00,0.00,29.00,29.00,0.00,0.00,0.00,1.00
relat3,12.00,25.00,2.08,4.00,0.60,3.00,6.00,0.62,0.36,0.19,4.00
reorientation_1,677.00,4142.00,6.12,394.00,2.55,96.71,239.00,0.93,0.01,0.11,7.00
reorientation_2,1544.00,10046.00,6.51,904.00,3.60,220.57,545.00,0.93,0.01,0.11,7.00
reorientation_3,2513.00,17858.00,7.11,1474.00,4.20,359.00,887.00,0.93,0.00,0.11,7.00
reorientation_4,2717.00,18734.00,6.90,1594.00,4.49,388.14,959.00,0.93,0.00,0.11,7.00
reorientation_5,2904.00,19846.00,6.83,1704.00,4.68,414.86,1025.00,0.93,0.00,0.11,7.00
reorientation_6,3006.00,20794.00,6.92,1764.00,4.70,429.43,1061.00,0.93,0.00,0.11,7.00
reorientation_7,3057.00,20734.00,6.78,1794.00,4.83,436.71,1079.00,0.93,0.00,0.11,7.00
reorientation_8,3108.00,21142.00,6.80,1824.00,4.86,444.00,1097.00,0.93,0.00,0.11,7.00
rgg010,10.00,55.00,5.50,10.00,0.52,1.00,1.00,0.00,0.90,0.00,10.00
rgg_n_2_15_s0,32768.00,193008.00,5.89,18.00,0.38,37.53,321.00,0.35,0.13,0.21,873.00
rgg_n_2_16_s0,65536.00,407663.00,6.22,19.00,0.37,51.68,438.00,0.27,0.10,0.21,1268.00
rgg_n_2_17_s0,131072.00,859825.00,6.56,19.00,0.36,71.39,598.00,0.23,0.08,0.20,1836.00
rgg_n_2_18_s0,262144.00,1809427.00,6.90,20.00,0.35,97.38,844.00,0.19,0.06,0.20,2692.00
rgg_n_2_19_s0,524288.00,3794054.00,7.24,22.00,0.35,133.27,1265.00,0.19,0.05,0.20,3934.00
rgg_n_2_20_s0,1048576.00,7940196.00,7.57,24.00,0.34,183.99,1713.00,0.14,0.04,0.20,5699.00
rgg_n_2_21_s0,2097152.00,16585147.00,7.91,27.00,0.33,254.11,2504.00,0.13,0.03,0.20,8253.00
rgg_n_2_22_s0,4194304.00,34553504.00,8.24,25.00,0.33,350.81,3553.00,0.11,0.02,0.20,11956.00
rgg_n_2_23_s0,8388608.00,71890000.00,8.57,27.00,0.32,483.66,5092.00,0.10,0.02,0.20,17344.00
rgg_n_2_24_s0,16777216.00,149334416.00,8.90,28.00,0.31,670.10,7121.00,0.08,0.01,0.19,25037.00
ri2010,25181.00,88056.00,3.50,35.00,0.67,1094.83,4669.00,1.29,0.09,0.37,23.00
rim,22560.00,484986.00,21.50,53.00,0.38,8.64,642.00,1.45,0.83,0.04,2612.00
